drawNumber drawDate numbers bonus extra
360 "Jul 08, 1995" "1,8,14,25,29,32" 28 "19,30,48,73"
361 "Jul 12, 1995" "3,13,27,34,38,48" 1 "19,37,66,76"
362 "Jul 15, 1995" "4,5,25,27,31,39" 24 "9,12,36,60"
363 "Jul 19, 1995" "4,7,9,17,38,46" 44 "21,38,78,94"
364 "Jul 22, 1995" "2,19,27,35,42,48" 10 "21,31,86,89"
365 "Jul 26, 1995" "3,4,6,15,18,20" 13 "5,35,51,97"
366 "Jul 29, 1995" "14,18,24,29,30,35" 46 "12,56,84,89"
367 "Aug 02, 1995" "2,7,11,15,26,38" 16 "27,76,85,91"
368 "Aug 05, 1995" "3,6,9,21,29,46" 16 "8,28,55,62"
369 "Aug 09, 1995" "1,5,6,16,42,46" 3 "23,44,54,81"
370 "Aug 12, 1995" "10,14,17,18,26,34" 15 "21,52,65,84"
371 "Aug 16, 1995" "11,14,15,23,35,37" 5 "2,31,55,73"
372 "Aug 19, 1995" "14,19,35,37,46,48" 13 "12,20,62,72"
373 "Aug 23, 1995" "9,20,27,31,35,44" 49 "3,15,42,98"
374 "Aug 26, 1995" "1,15,23,33,46,49" 8 "17,28,73,80"
375 "Aug 30, 1995" "8,15,18,26,44,45" 6 "24,27,37,64"
376 "Sep 02, 1995" "5,21,24,28,40,42" 49 "25,66,75,92"
377 "Sep 06, 1995" "10,21,29,30,38,46" 19 "7,20,42,44"
378 "Sep 09, 1995" "18,20,25,26,29,35" 13 "16,33,39,58"
379 "Sep 13, 1995" "8,26,27,31,35,36" 44 "4,13,35,93"
380 "Sep 16, 1995" "3,22,36,38,39,42" 7 "29,64,95,98"
381 "Sep 20, 1995" "2,12,23,28,38,40" 13 "8,18,44,96"
382 "Sep 23, 1995" "3,18,24,42,47,48" 10 "20,41,51,57"
383 "Sep 27, 1995" "4,5,15,18,21,23" 46 "13,26,51,91"
384 "Sep 30, 1995" "11,15,20,22,30,45" 41 "12,17,67,77"
385 "Oct 04, 1995" "10,14,15,19,29,33" 8 "20,27,31,71"
386 "Oct 07, 1995" "3,5,15,17,38,42" 8 "19,53,86,89"
387 "Oct 11, 1995" "1,4,9,18,43,44" 12 "3,45,61,76"
388 "Oct 14, 1995" "16,28,34,43,45,49" 3 "68,86,97,98"
389 "Oct 18, 1995" "18,22,23,44,48,49" 3 "32,39,74,93"
390 "Oct 21, 1995" "5,11,38,39,41,44" 46 "28,37,51,97"
391 "Oct 25, 1995" "8,9,14,17,31,49" 42 "7,17,51,61"
392 "Oct 28, 1995" "13,19,38,43,45,47" 35 "53,71,87,94"
393 "Nov 01, 1995" "1,6,18,22,36,46" 45 "2,50,67,82"
394 "Nov 04, 1995" "4,9,18,24,26,36" 13 "1,14,56,88"
395 "Nov 08, 1995" "1,14,15,29,41,46" 48 "9,55,75,88"
396 "Nov 11, 1995" "19,20,26,30,35,45" 49 "24,28,38,94"
397 "Nov 15, 1995" "2,11,24,35,45,47" 10 "2,6,18,49"
398 "Nov 18, 1995" "5,8,24,31,32,48" 13 "1,34,44,89"
399 "Nov 22, 1995" "5,10,26,34,41,45" 9 "12,21,37,63"
400 "Nov 25, 1995" "2,15,22,33,36,46" 9 "27,64,66,95"
401 "Nov 29, 1995" "16,26,32,40,43,49" 6 "7,20,29,82"
402 "Dec 02, 1995" "6,12,16,26,31,48" 42 "8,41,53,93"
403 "Dec 06, 1995" "1,4,23,38,44,46" 24 "11,14,72,85"
404 "Dec 09, 1995" "1,12,29,35,45,49" 40 "4,25,63,68"
405 "Dec 13, 1995" "2,19,25,29,33,34" 23 "38,48,88,94"
406 "Dec 16, 1995" "2,21,22,29,32,48" 14 "28,46,50,93"
407 "Dec 20, 1995" "12,16,21,22,31,40" 4 "13,24,55,97"
408 "Dec 23, 1995" "7,25,31,36,42,43" 26 "4,39,43,97"
409 "Dec 27, 1995" "9,22,23,31,39,49" 15 "57,66,81,89"
410 "Dec 30, 1995" "17,20,27,42,43,49" 38 "25,51,64,94"
411 "Jan 03, 1996" "4,10,26,30,35,41" 47 "45,62,76,85"
412 "Jan 06, 1996" "4,5,32,35,37,49" 20 "15,62,76,97"
413 "Jan 10, 1996" "4,5,14,18,20,47" 43 "8,11,44,67"
414 "Jan 13, 1996" "2,3,4,25,26,41" 31 "3,55,82,83"
415 "Jan 17, 1996" "3,15,23,40,42,44" 10 "22,49,59,68"
416 "Jan 20, 1996" "5,9,14,16,31,46" 40 "72,81,85,90"
417 "Jan 24, 1996" "8,15,20,33,44,47" 25 "37,46,52,83"
418 "Jan 27, 1996" "17,19,22,41,42,45" 4 "17,47,81,95"
419 "Jan 31, 1996" "7,10,24,29,41,44" 35 "29,39,57,62"
420 "Feb 03, 1996" "20,30,32,37,42,46" 47 "24,29,40,45"
421 "Feb 07, 1996" "10,15,18,21,32,39" 43 "27,31,57,71"
422 "Feb 10, 1996" "12,13,17,24,27,37" 28 "46,49,66,68"
423 "Feb 14, 1996" "12,18,20,24,34,41" 49 "5,11,38,50"
424 "Feb 17, 1996" "3,9,11,12,23,40" 10 "6,10,40,60"
425 "Feb 21, 1996" "18,20,38,39,48,49" 13 "12,18,88,97"
426 "Feb 24, 1996" "8,10,21,28,38,42" 19 "46,54,77,93"
427 "Feb 28, 1996" "3,11,14,22,27,46" 34 "13,33,34,94"
428 "Mar 02, 1996" "3,24,37,44,45,49" 39 "58,64,88,93"
429 "Mar 06, 1996" "7,10,18,32,41,49" 24 "15,28,31,97"
430 "Mar 09, 1996" "5,7,14,23,28,41" 4 "2,5,12,43"
431 "Mar 13, 1996" "1,14,15,20,34,42" 41 "63,67,72,82"
432 "Mar 16, 1996" "2,6,11,12,20,37" 16 "34,49,85,94"
433 "Mar 20, 1996" "1,7,9,26,35,43" 28 "14,20,46,92"
434 "Mar 23, 1996" "12,23,25,30,36,45" 47 "7,13,54,57"
435 "Mar 27, 1996" "19,29,32,35,48,49" 41 "44,48,85,93"
436 "Mar 30, 1996" "1,19,26,27,36,49" 3 "6,32,68,79"
437 "Apr 03, 1996" "4,16,19,32,43,47" 22 "7,33,34,47"
438 "Apr 06, 1996" "20,31,36,39,48,49" 13 "16,18,49,68"
439 "Apr 10, 1996" "7,8,16,36,39,44" 17 "12,14,22,47"
440 "Apr 13, 1996" "1,13,16,20,22,32" 40 "3,24,53,79"
441 "Apr 17, 1996" "1,7,8,10,20,36" 16 "18,74,87,96"
442 "Apr 20, 1996" "3,24,33,38,42,44" 36 "1,7,59,98"
443 "Apr 24, 1996" "4,7,13,19,23,29" 10 "3,28,55,69"
444 "Apr 27, 1996" "11,18,22,28,35,46" 27 "9,18,26,52"
445 "May 01, 1996" "1,4,11,12,25,48" 23 "23,49,50,75"
446 "May 04, 1996" "16,20,21,25,33,43" 49 "13,46,55,90"
447 "May 08, 1996" "1,4,6,15,38,49" 27 "22,36,45,46"
448 "May 11, 1996" "29,35,36,38,39,42" 4 "16,72,79,84"
449 "May 15, 1996" "5,11,15,22,42,46" 49 "14,29,52,74"
450 "May 18, 1996" "6,12,39,42,47,49" 7 "21,28,51,71"
451 "May 22, 1996" "4,15,21,34,35,49" 47 "14,31,62,91"
452 "May 25, 1996" "2,12,20,24,37,46" 4 "19,57,81,84"
453 "May 29, 1996" "10,17,34,35,37,47" 36 "30,37,67,97"
454 "Jun 01, 1996" "4,6,7,39,44,45" 28 "9,35,75,78"
455 "Jun 05, 1996" "3,12,19,25,38,47" 11 "33,44,49,72"
456 "Jun 08, 1996" "13,26,28,32,33,37" 14 "9,42,61,74"
457 "Jun 12, 1996" "1,6,14,17,35,45" 32 "6,49,67,90"
458 "Jun 15, 1996" "7,15,21,23,38,48" 29 "5,21,55,65"
459 "Jun 19, 1996" "13,25,26,27,33,38" 24 "9,12,68,90"
460 "Jun 22, 1996" "10,13,23,27,30,45" 48 "24,25,40,99"
461 "Jun 26, 1996" "2,4,24,27,35,37" 11 "1,54,62,64"
462 "Jun 29, 1996" "7,21,26,30,33,34" 12 "48,66,80,89"
463 "Jul 03, 1996" "14,15,21,28,32,48" 37 "48,61,86,89"
464 "Jul 06, 1996" "3,9,11,16,20,37" 6 "6,40,75,99"
465 "Jul 10, 1996" "4,12,15,37,44,46" 34 "22,23,42,73"
466 "Jul 13, 1996" "3,6,22,25,32,42" 39 "25,31,34,88"
467 "Jul 17, 1996" "8,25,28,29,31,40" 30 "26,39,40,72"
468 "Jul 20, 1996" "4,5,10,11,22,37" 40 "14,51,89,94"
469 "Jul 24, 1996" "4,10,16,33,42,47" 40 "7,46,58,61"
470 "Jul 27, 1996" "14,24,29,35,36,38" 25 "64,75,91,97"
471 "Jul 31, 1996" "9,10,12,31,36,46" 37 "25,49,51,91"
472 "Aug 03, 1996" "9,11,14,18,26,47" 8 "17,72,82,87"
473 "Aug 07, 1996" "3,19,22,25,31,35" 10 "14,53,60,99"
474 "Aug 10, 1996" "2,11,14,15,33,47" 1 "15,85,89,96"
475 "Aug 14, 1996" "7,18,20,31,44,49" 30 "4,11,21,68"
476 "Aug 17, 1996" "9,10,31,42,43,48" 4 "26,79,84,88"
477 "Aug 21, 1996" "1,23,29,40,45,48" 15 "54,67,80,93"
478 "Aug 24, 1996" "3,26,36,43,44,45" 4 "4,9,19,85"
479 "Aug 28, 1996" "13,18,32,35,40,46" 44 "57,60,72,99"
480 "Aug 31, 1996" "14,30,32,43,45,48" 31 "12,33,41,75"
481 "Sep 04, 1996" "3,17,21,30,39,46" 41 "9,33,59,78"
482 "Sep 07, 1996" "9,11,29,33,36,49" 37 "12,35,38,94"
483 "Sep 11, 1996" "3,15,32,41,47,48" 2 "4,14,30,76"
484 "Sep 14, 1996" "3,9,11,21,25,29" 30 "14,64,95,96"
485 "Sep 18, 1996" "9,14,20,27,32,34" 38 "49,66,67,91"
486 "Sep 21, 1996" "12,13,16,18,35,43" 15 "8,66,86,94"
487 "Sep 25, 1996" "7,14,19,22,36,40" 24 "21,40,84,88"
488 "Sep 28, 1996" "4,13,24,38,43,49" 42 "9,23,83,93"
489 "Oct 02, 1996" "8,10,15,34,40,47" 9 "2,42,46,55"
490 "Oct 05, 1996" "11,14,21,36,37,40" 47 "43,55,90,92"
491 "Oct 09, 1996" "17,25,35,40,46,49" 36 "20,41,46,60"
492 "Oct 12, 1996" "2,11,19,20,33,44" 34 "4,38,62,65"
493 "Oct 16, 1996" "5,13,16,27,35,45" 33 "53,60,67,77"
494 "Oct 19, 1996" "8,20,21,26,45,47" 2 "20,32,92,99"
495 "Oct 23, 1996" "1,5,13,22,41,45" 18 "2,7,57,76"
496 "Oct 26, 1996" "1,19,27,38,41,48" 26 "11,39,84,94"
497 "Oct 30, 1996" "3,22,23,26,36,45" 8 "78,87,93,98"
498 "Nov 02, 1996" "7,10,11,43,45,47" 28 "2,41,46,70"
499 "Nov 06, 1996" "8,11,24,36,39,43" 23 "26,50,78,79"
500 "Nov 09, 1996" "6,9,26,30,39,45" 11 "30,65,71,72"
501 "Nov 13, 1996" "4,7,11,23,29,41" 14 "27,38,51,76"
502 "Nov 16, 1996" "6,12,19,34,37,47" 41 "14,32,83,90"
503 "Nov 20, 1996" "10,22,34,37,39,40" 47 "41,53,76,87"
504 "Nov 23, 1996" "4,15,19,33,35,48" 44 "6,11,12,62"
505 "Nov 27, 1996" "6,12,24,34,40,46" 27 "20,41,52,72"
506 "Nov 30, 1996" "5,8,20,24,47,49" 48 "18,37,55,62"
507 "Dec 04, 1996" "4,5,15,18,25,32" 2 "4,23,88,93"
508 "Dec 07, 1996" "8,16,29,34,43,46" 6 "13,21,71,80"
509 "Dec 11, 1996" "8,17,21,33,40,41" 49 "1,5,43,48"
510 "Dec 14, 1996" "21,24,28,31,32,39" 11 "48,53,69,76"
511 "Dec 18, 1996" "12,25,41,44,46,48" 39 "2,5,18,42"
512 "Dec 21, 1996" "2,10,12,13,40,48" 36 "19,28,29,35"
513 "Dec 25, 1996" "9,11,13,34,38,42" 41 "35,41,70,72"
514 "Dec 28, 1996" "1,8,15,19,30,42" 36 "12,24,44,63"
515 "Jan 01, 1997" "4,7,17,20,39,43" 2 "8,13,69,89"
516 "Jan 04, 1997" "9,34,38,41,44,48" 4 "1,64,68,88"
517 "Jan 08, 1997" "1,3,9,18,26,33" 27 "23,29,63,93"
518 "Jan 11, 1997" "16,17,27,32,35,40" 23 "16,38,59,82"
519 "Jan 15, 1997" "10,16,25,27,32,41" 37 "16,72,85,97"
520 "Jan 18, 1997" "4,10,17,24,29,32" 21 "21,51,62,85"
521 "Jan 22, 1997" "4,29,40,41,43,46" 8 "7,26,28,99"
522 "Jan 25, 1997" "5,11,25,32,39,41" 33 "36,53,81,99"
523 "Jan 29, 1997" "12,24,26,30,34,35" 41 "7,29,62,93"
524 "Feb 01, 1997" "1,19,21,22,30,39" 38 "21,38,43,46"
525 "Feb 05, 1997" "6,8,15,34,38,41" 39 "35,66,78,91"
526 "Feb 08, 1997" "20,23,26,36,47,48" 16 "55,64,77,95"
527 "Feb 12, 1997" "24,25,27,29,32,43" 41 "37,82,83,92"
528 "Feb 15, 1997" "4,14,21,22,39,47" 41 "62,64,65,85"
529 "Feb 19, 1997" "5,17,33,34,43,44" 41 "10,54,65,85"
530 "Feb 22, 1997" "3,5,16,17,33,49" 4 "5,28,30,68"
531 "Feb 26, 1997" "16,18,22,29,30,36" 40 "39,49,76,94"
532 "Mar 01, 1997" "3,6,9,14,18,45" 1 "39,49,79,86"
533 "Mar 05, 1997" "20,23,25,26,34,41" 36 "16,23,41,71"
534 "Mar 08, 1997" "1,11,19,25,28,46" 38 "27,42,79,83"
535 "Mar 12, 1997" "12,17,19,22,43,45" 35 "52,82,84,85"
536 "Mar 15, 1997" "1,3,9,16,23,29" 13 "31,38,59,69"
537 "Mar 19, 1997" "10,13,19,20,25,45" 36 "4,13,19,83"
538 "Mar 22, 1997" "7,31,32,35,40,44" 23 "12,60,90,94"
539 "Mar 26, 1997" "2,13,15,16,30,34" 11 "2,7,59,93"
540 "Mar 29, 1997" "1,15,17,19,31,47" 40 "3,60,67,72"
541 "Apr 02, 1997" "3,4,5,16,24,39" 35 "11,31,48,74"
542 "Apr 05, 1997" "8,10,16,21,34,46" 48 "4,16,40,61"
543 "Apr 09, 1997" "2,20,31,38,47,49" 44 "1,17,54,82"
544 "Apr 12, 1997" "3,24,29,30,39,44" 33 "36,75,92,96"
545 "Apr 16, 1997" "3,11,16,20,22,36" 13 "7,21,24,48"
546 "Apr 19, 1997" "10,18,21,25,36,42" 45 "5,11,66,84"
547 "Apr 23, 1997" "12,25,32,33,34,40" 43 "25,45,73,80"
548 "Apr 26, 1997" "1,3,18,39,40,46" 20 "42,58,71,96"
549 "Apr 30, 1997" "7,14,32,34,38,43" 31 "12,62,89,93"
550 "May 03, 1997" "4,11,12,19,21,26" 1 "27,52,67,68"
551 "May 07, 1997" "14,17,20,34,41,43" 7 "10,47,53,94"
552 "May 10, 1997" "12,15,18,23,25,44" 49 "24,30,68,82"
553 "May 14, 1997" "4,13,29,42,43,47" 34 "14,37,45,79"
554 "May 17, 1997" "5,13,26,42,44,45" 48 "7,20,47,93"
555 "May 21, 1997" "3,6,32,38,45,49" 18 "45,58,67,95"
556 "May 24, 1997" "8,20,25,26,34,44" 46 "21,45,53,69"
557 "May 28, 1997" "1,19,30,36,40,44" 7 "17,44,52,70"
558 "May 31, 1997" "3,13,19,34,38,41" 14 "1,12,33,47"
559 "Jun 04, 1997" "11,15,22,35,38,49" 23 "61,64,83,87"
560 "Jun 07, 1997" "5,25,31,33,44,48" 3 "1,46,51,76"
561 "Jun 11, 1997" "1,6,24,37,41,49" 18 "18,66,73,85"
562 "Jun 14, 1997" "8,14,25,26,30,41" 2 "13,57,69,84"
563 "Jun 18, 1997" "8,12,18,24,31,35" 37 "36,43,97,99"
564 "Jun 21, 1997" "3,5,18,26,38,41" 36 "74,76,82,86"
565 "Jun 25, 1997" "6,12,13,30,38,42" 18 "21,59,72,86"
566 "Jun 28, 1997" "7,19,21,24,28,39" 29 "11,17,61,99"
567 "Jul 02, 1997" "4,14,28,37,41,43" 34 "17,22,47,74"
568 "Jul 05, 1997" "10,11,17,24,28,48" 40 "29,74,92,95"
569 "Jul 09, 1997" "15,20,23,28,33,38" 42 "20,61,84,98"
570 "Jul 12, 1997" "2,10,13,23,45,48" 7 "13,46,60,79"
571 "Jul 16, 1997" "4,15,27,36,37,41" 26 "28,55,67,84"
572 "Jul 19, 1997" "18,22,26,34,36,48" 13 "24,58,81,98"
573 "Jul 23, 1997" "16,23,26,32,33,37" 19 "4,27,36,67"
574 "Jul 26, 1997" "1,18,29,32,47,48" 11 "1,50,75,76"
575 "Jul 30, 1997" "1,11,18,30,41,46" 29 "19,47,56,59"
576 "Aug 02, 1997" "25,27,31,35,40,43" 13 "39,45,60,83"
577 "Aug 06, 1997" "4,8,11,15,16,26" 2 "13,30,74,99"
578 "Aug 09, 1997" "11,17,26,29,42,45" 21 "1,20,45,53"
579 "Aug 13, 1997" "11,23,34,36,39,49" 29 "17,33,66,94"
580 "Aug 16, 1997" "6,12,18,25,29,41" 16 "18,20,54,96"
581 "Aug 20, 1997" "2,21,31,34,38,39" 16 "27,60,77,96"
582 "Aug 23, 1997" "7,8,12,28,36,45" 49 "59,81,89,97"
583 "Aug 27, 1997" "3,16,18,29,32,35" 10 "1,5,57,90"
584 "Aug 30, 1997" "7,11,19,25,41,44" 47 "3,9,78,94"
585 "Sep 03, 1997" "13,34,38,39,40,42" 46 "3,13,16,25"
586 "Sep 06, 1997" "3,11,12,16,27,28" 17 "7,14,17,47"
587 "Sep 10, 1997" "20,30,35,41,43,46" 34 "22,45,46,99"
588 "Sep 13, 1997" "3,5,7,27,29,48" 1 "18,47,53,69"
589 "Sep 17, 1997" "2,3,7,28,29,31" 24 "20,32,74,88"
590 "Sep 20, 1997" "11,12,13,19,23,34" 40 "17,25,47,86"
591 "Sep 24, 1997" "4,9,26,40,43,48" 36 "3,29,65,81"
592 "Sep 27, 1997" "8,10,14,17,36,45" 23 "8,9,24,30"
593 "Oct 01, 1997" "15,16,19,27,38,47" 24 "22,41,46,70"
594 "Oct 04, 1997" "1,2,17,25,28,45" 30 "35,43,59,76"
595 "Oct 08, 1997" "4,6,10,14,33,48" 49 "15,57,87,96"
596 "Oct 11, 1997" "1,14,24,33,37,41" 35 "21,50,57,95"
597 "Oct 15, 1997" "5,17,26,27,39,43" 36 "13,24,29,63"
598 "Oct 18, 1997" "12,25,28,34,41,43" 45 "38,51,59,85"
599 "Oct 22, 1997" "11,15,20,24,34,49" 42 "35,45,74,76"
600 "Oct 25, 1997" "16,18,25,39,40,47" 29 "3,38,80,92"
601 "Oct 29, 1997" "6,11,13,19,36,37" 47 "9,11,29,33"
602 "Nov 01, 1997" "2,6,12,38,42,46" 17 "4,14,80,81"
603 "Nov 05, 1997" "1,3,13,16,23,24" 33 "11,22,24,39"
604 "Nov 08, 1997" "6,23,30,32,38,40" 24 "17,52,81,82"
605 "Nov 12, 1997" "1,9,21,22,39,46" 38 "8,32,83,85"
606 "Nov 15, 1997" "2,5,18,24,40,45" 9 "3,19,26,39"
607 "Nov 19, 1997" "2,6,18,20,21,35" 36 "14,49,52,68"
608 "Nov 22, 1997" "9,24,25,29,38,46" 16 "7,35,43,83"
609 "Nov 26, 1997" "5,11,14,32,33,34" 40 "5,24,41,49"
610 "Nov 29, 1997" "6,27,31,40,44,48" 42 "6,42,52,65"
611 "Dec 03, 1997" "11,19,34,37,38,42" 22 "78,83,92,95"
612 "Dec 06, 1997" "2,12,15,25,35,43" 23 "41,65,72,78"
613 "Dec 10, 1997" "6,19,27,34,38,43" 45 "10,34,79,86"
614 "Dec 13, 1997" "21,23,24,38,39,49" 26 "6,11,67,71"
615 "Dec 17, 1997" "9,10,28,31,41,44" 30 "10,18,87,95"
616 "Dec 20, 1997" "1,17,24,29,32,49" 9 "14,42,82,86"
617 "Dec 24, 1997" "19,20,25,31,41,45" 23 "18,41,55,72"
618 "Dec 27, 1997" "12,15,17,27,36,37" 5 "17,18,25,67"
619 "Dec 31, 1997" "5,12,16,24,28,35" 46 "15,30,56,83"
620 "Jan 03, 1998" "1,20,24,38,41,45" 32 "25,62,89,97"
621 "Jan 07, 1998" "1,7,23,29,34,40" 45 "28,73,96,97"
622 "Jan 10, 1998" "19,23,25,30,44,45" 18 "45,62,70,85"
623 "Jan 14, 1998" "8,15,17,19,36,41" 40 "5,37,76,83"
624 "Jan 17, 1998" "7,13,14,17,47,49" 12 "55,57,63,68"
625 "Jan 21, 1998" "3,16,20,27,46,49" 42 "27,66,80,81"
626 "Jan 24, 1998" "7,14,17,18,24,45" 16 "27,48,76,96"
627 "Jan 28, 1998" "3,7,11,16,19,48" 14 "39,64,69,95"
628 "Jan 31, 1998" "5,10,12,15,31,36" 49 "14,59,93,98"
629 "Feb 04, 1998" "8,13,18,25,40,46" 35 "33,47,86,93"
630 "Feb 07, 1998" "19,22,24,25,34,39" 43 "34,35,56,84"
631 "Feb 11, 1998" "1,13,18,32,43,44" 38 "19,42,44,61"
632 "Feb 14, 1998" "7,12,13,24,28,38" 5 "21,24,83,94"
633 "Feb 18, 1998" "1,18,22,27,42,43" 25 "2,5,13,47"
634 "Feb 21, 1998" "5,6,16,23,31,41" 3 "4,11,50,74"
635 "Feb 25, 1998" "2,13,17,29,33,36" 24 "14,27,51,73"
636 "Feb 28, 1998" "24,25,28,31,43,48" 19 "5,7,68,99"
637 "Mar 04, 1998" "9,14,19,20,21,38" 25 "9,29,74,76"
638 "Mar 07, 1998" "10,14,32,35,39,44" 5 "7,26,58,96"
639 "Mar 11, 1998" "5,11,12,42,45,46" 49 "1,40,48,61"
640 "Mar 14, 1998" "7,23,24,26,33,34" 19 "45,82,87,96"
641 "Mar 18, 1998" "5,14,15,18,40,47" 16 "5,10,62,85"
642 "Mar 21, 1998" "6,7,19,20,27,40" 32 "6,13,32,89"
643 "Mar 25, 1998" "17,21,32,34,39,44" 38 "11,15,25,47"
644 "Mar 28, 1998" "1,7,10,13,26,47" 46 "5,10,17,42"
645 "Apr 01, 1998" "13,27,42,43,45,46" 10 "4,13,82,97"
646 "Apr 04, 1998" "11,33,35,36,44,47" 18 "8,55,56,90"
647 "Apr 08, 1998" "2,3,7,21,30,39" 22 "36,41,69,97"
648 "Apr 11, 1998" "13,32,34,38,42,46" 29 "14,33,42,71"
649 "Apr 15, 1998" "11,16,19,21,22,49" 48 "22,29,55,56"
650 "Apr 18, 1998" "2,11,24,31,34,36" 25 "44,48,83,87"
651 "Apr 22, 1998" "7,10,17,18,24,43" 46 "12,14,24,57"
652 "Apr 25, 1998" "15,30,31,33,34,42" 44 "15,18,50,85"
653 "Apr 29, 1998" "4,8,22,23,33,43" 32 "31,42,55,66"
654 "May 02, 1998" "4,10,20,36,43,47" 48 "23,47,61,68"
655 "May 06, 1998" "2,21,25,28,36,44" 29 "2,11,14,44"
656 "May 09, 1998" "8,12,14,26,33,45" 5 "3,6,23,56"
657 "May 13, 1998" "12,14,27,36,40,49" 13 "10,17,26,35"
658 "May 16, 1998" "11,12,17,21,44,49" 36 "14,69,82,90"
659 "May 20, 1998" "3,34,36,38,41,42" 9 "7,9,30,59"
660 "May 23, 1998" "13,20,31,33,39,45" 21 "26,50,54,89"
661 "May 27, 1998" "22,29,31,37,44,49" 30 "8,22,51,57"
662 "May 30, 1998" "10,29,34,39,40,45" 36 "2,3,13,71"
663 "Jun 03, 1998" "1,27,36,38,42,43" 47 "24,60,82,84"
664 "Jun 06, 1998" "4,29,30,35,36,48" 23 "1,6,43,84"
665 "Jun 10, 1998" "5,7,24,27,32,33" 43 "45,83,88,90"
666 "Jun 13, 1998" "12,16,29,31,32,43" 10 "26,69,80,95"
667 "Jun 17, 1998" "3,7,29,31,35,45" 38 "20,56,81,82"
668 "Jun 20, 1998" "11,16,31,39,42,49" 38 "11,44,55,71"
669 "Jun 24, 1998" "5,15,18,24,31,38" 34 "1,14,58,87"
670 "Jun 27, 1998" "8,34,35,38,44,49" 26 "12,53,59,94"
671 "Jul 01, 1998" "15,16,24,27,28,41" 4 "8,39,44,70"
672 "Jul 04, 1998" "4,5,16,30,37,45" 33 "34,46,54,66"
673 "Jul 08, 1998" "1,14,22,24,32,45" 37 "3,67,87,90"
674 "Jul 11, 1998" "7,14,20,21,22,25" 33 "6,9,66,71"
675 "Jul 15, 1998" "7,10,22,23,40,45" 39 "9,30,33,56"
676 "Jul 18, 1998" "8,9,22,25,30,34" 21 "20,29,38,67"
677 "Jul 22, 1998" "3,5,16,25,26,39" 9 "5,19,56,59"
678 "Jul 25, 1998" "5,6,9,30,34,49" 13 "19,42,57,84"
679 "Jul 29, 1998" "5,10,21,25,41,49" 12 "34,46,50,61"
680 "Aug 01, 1998" "21,22,25,39,41,43" 10 "6,11,25,42"
681 "Aug 05, 1998" "17,18,32,33,35,49" 34 "47,66,81,93"
682 "Aug 08, 1998" "8,24,25,36,38,43" 22 "37,57,61,66"
683 "Aug 12, 1998" "5,17,22,32,39,40" 23 "19,40,69,88"
684 "Aug 15, 1998" "2,11,23,28,38,43" 24 "3,18,23,36"
685 "Aug 19, 1998" "2,11,13,26,32,40" 42 "13,34,52,65"
686 "Aug 22, 1998" "8,11,13,22,27,46" 1 "9,10,47,96"
687 "Aug 26, 1998" "6,13,15,19,30,44" 22 "48,63,65,73"
688 "Aug 29, 1998" "7,11,14,15,32,39" 24 "22,40,47,63"
689 "Sep 02, 1998" "5,16,21,35,39,42" 32 "15,87,94,95"
690 "Sep 05, 1998" "7,10,12,13,24,35" 22 "25,34,62,86"
691 "Sep 09, 1998" "5,11,18,26,30,38" 23 "13,23,34,58"
692 "Sep 12, 1998" "3,11,34,37,41,47" 33 "5,11,34,78"
693 "Sep 16, 1998" "7,11,14,18,27,38" 2 "4,14,35,59"
694 "Sep 19, 1998" "12,17,18,37,40,48" 3 "16,18,34,81"
695 "Sep 23, 1998" "12,19,38,42,43,47" 1 "30,38,64,86"
696 "Sep 26, 1998" "3,8,25,46,47,49" 35 "16,54,64,71"
697 "Sep 30, 1998" "11,27,42,43,44,47" 35 "16,82,83,85"
698 "Oct 03, 1998" "2,3,22,29,34,36" 41 "12,27,50,81"
699 "Oct 07, 1998" "12,18,28,34,39,46" 23 "3,25,40,76"
700 "Oct 10, 1998" "20,23,31,37,43,46" 32 "36,63,68,84"
701 "Oct 14, 1998" "1,11,13,15,36,42" 22 "22,77,79,94"
702 "Oct 17, 1998" "7,10,25,42,43,46" 49 "16,27,43,44"
703 "Oct 21, 1998" "23,27,35,42,43,45" 16 "5,11,75,98"
704 "Oct 24, 1998" "1,7,17,21,23,35" 45 "13,34,78,93"
705 "Oct 28, 1998" "4,10,25,32,35,39" 2 "22,48,70,90"
706 "Oct 31, 1998" "8,14,15,17,19,33" 18 "10,28,51,63"
707 "Nov 04, 1998" "4,9,20,24,44,49" 47 "5,6,76,85"
708 "Nov 07, 1998" "7,8,27,30,36,49" 41 "20,38,92,94"
709 "Nov 11, 1998" "15,21,24,25,44,46" 23 "61,62,66,86"
710 "Nov 14, 1998" "9,26,33,43,45,46" 38 "3,13,35,94"
711 "Nov 18, 1998" "11,14,21,24,30,45" 16 "13,47,73,92"
712 "Nov 21, 1998" "8,9,13,16,32,40" 1 "7,35,53,90"
713 "Nov 25, 1998" "8,9,26,30,45,46" 49 "24,37,41,59"
714 "Nov 28, 1998" "3,4,7,18,21,25" 12 "29,53,65,88"
715 "Dec 02, 1998" "21,32,39,41,42,49" 45 "12,17,41,92"
716 "Dec 05, 1998" "9,19,23,33,40,42" 43 "24,44,55,89"
717 "Dec 09, 1998" "3,9,16,23,24,44" 18 "10,41,45,65"
718 "Dec 12, 1998" "3,6,9,11,15,25" 44 "12,36,72,87"
